iter	RMSE
2927	0.2363783279
2928	0.2363555656
2929	0.2363456487
2930	0.2363378038
2931	0.2363333297
2932	0.2362533485
2933	0.2362219672
2934	0.2362042422
2935	0.2361945727
2936	0.2361356589
2937	0.2361207686
2938	0.2360616075
2939	0.2360086648
2940	0.2359617747
2941	0.2359483769
2942	0.2358958364
2943	0.2358851216
2944	0.2358130069
2945	0.2357510759
2946	0.2357290621
2947	0.2356865867
2948	0.2356413005
2949	0.2356114646
2950	0.2355888171
2951	0.2355690845
2952	0.2355373725
2953	0.2354658068
2954	0.2353852107
2955	0.2353825582
2956	0.2353805322
2957	0.2353234803
2958	0.2352672361
2959	0.2352333798
2960	0.2352026251
2961	0.2351737335
2962	0.2351244836
2963	0.2351078969
2964	0.2350653876
2965	0.2350265298
2966	0.2350031828
2967	0.2349718725
2968	0.2349026755
2969	0.2348980034
2970	0.234795113
2971	0.2347760844
2972	0.2346961758
2973	0.2346718444
2974	0.2346521055
2975	0.2346440045
2976	0.234584139
2977	0.2344890658
2978	0.2343965901
2979	0.2343364527
2980	0.2342528792
2981	0.2342225135
2982	0.234198813
2983	0.2341039144
2984	0.2340916572
2985	0.2340744502
2986	0.2340610618
2987	0.2339669473
2988	0.2339395232
2989	0.233928741
2990	0.2339025095
2991	0.2338413486
2992	0.23377502
2993	0.2337558726
2994	0.2337204816
2995	0.2336362121
2996	0.233629153
2997	0.2335319257
2998	0.2335162767
2999	0.2334962076
3000	0.2334603705
3001	0.2334354611
3002	0.23342156
3003	0.233382866
3004	0.233313154
3005	0.233256956
3006	0.2332255014
3007	0.2332085233
3008	0.2331839047
3009	0.2331785385
3010	0.2331671805
3011	0.2331365763
3012	0.2331300234
3013	0.2330832883
3014	0.2330679619
3015	0.2330615429
3016	0.2330319146
3017	0.2330003678
3018	0.2329949767
3019	0.2329707541
3020	0.2329560586
3021	0.2329288021
3022	0.2329148479
3023	0.2328766049
3024	0.2328579327
3025	0.2327902847
3026	0.2327571146
3027	0.2327471882
3028	0.2326706206
3029	0.2326473749
3030	0.2326331569
3031	0.2325907261
3032	0.2325612501
3033	0.2325526422
3034	0.2325239581
3035	0.2324500959
3036	0.2324113994
3037	0.2323626204
3038	0.232328987
3039	0.2323060342
3040	0.2322814856
3041	0.2322481809
3042	0.2322074394
3043	0.2321919773
3044	0.2321887051
3045	0.2321665164
3046	0.2321209218
3047	0.2320838132
3048	0.2320554634
3049	0.2320113141
3050	0.2319790213
3051	0.2319564852
3052	0.2319232719
3053	0.231902462
3054	0.2318839342
3055	0.2318765513
3056	0.2318395465
3057	0.2318256431
3058	0.2318120147
3059	0.2317938347
3060	0.2317242459
3061	0.2316605259
3062	0.2316326309
3063	0.2315988735
3064	0.2315617559
3065	0.2315428834
3066	0.2315372668
3067	0.231485422
3068	0.2314751317
3069	0.2314529666
3070	0.2314177131
3071	0.2313753748
3072	0.2313473616
3073	0.231313728
3074	0.2312962374
3075	0.2312662858
3076	0.2312392457
3077	0.2312136559
3078	0.2311608791
3079	0.2311543936
3080	0.2311303119
3081	0.2310693478
3082	0.2310411361
3083	0.2309834394
3084	0.2309769861
3085	0.2309001077
3086	0.2308805076
3087	0.2308721463
3088	0.2308533725
3089	0.2308287909
3090	0.2307988822
3091	0.2307614531
3092	0.2307443433
3093	0.2307226606
3094	0.2307047232
3095	0.2306833383
3096	0.2306629068
3097	0.2306190068
3098	0.2305990555
3099	0.2305685476
3100	0.2305139772
3101	0.2304961814
3102	0.2304696906
3103	0.2304399125
3104	0.2304129355
3105	0.2303970078
3106	0.2303681588
3107	0.2303433272
3108	0.2303346648
3109	0.2303118989
3110	0.2302961875
3111	0.2302807253
3112	0.2302567739
3113	0.2302402699
3114	0.2302209297
3115	0.2301894293
3116	0.2301698136
3117	0.2301575695
3118	0.230126032
3119	0.2301085589
3120	0.2300800655
3121	0.2300563452
3122	0.2300530988
3123	0.2300290009
3124	0.230021125
3125	0.2300058767
3126	0.2299757452
3127	0.2299469804
3128	0.2299044341
3129	0.229884306
3130	0.2298462987
3131	0.2298108593
3132	0.2297925386
3133	0.2296969962
3134	0.2296717892
3135	0.2296177863
3136	0.2295984617
3137	0.2295661395
3138	0.2294892526
3139	0.2294830127
3140	0.2294357245
3141	0.2294041866
3142	0.2293436523
3143	0.2293398918
3144	0.2292618907
3145	0.2291758689
3146	0.229149102
3147	0.2291349554
3148	0.2291082243
3149	0.2290912001
3150	0.2290324444
3151	0.2289994664
3152	0.2289771606
3153	0.2289516844
3154	0.2289482449
3155	0.2289400964
3156	0.2289166307
3157	0.2288772666
3158	0.2288634648
3159	0.2288360037
3160	0.2288057153
3161	0.2287913072
3162	0.2287565998
3163	0.2287141819
3164	0.2286876664
3165	0.2286753191
3166	0.228618773
3167	0.2285678958
3168	0.228515759
3169	0.2284679433
3170	0.2284603
3171	0.2284578694
3172	0.228429161
3173	0.2283992947
3174	0.2283897208
3175	0.2283592234
3176	0.2282970566
3177	0.2282695954
3178	0.2282507891
3179	0.2282317655
3180	0.2281094715
3181	0.2280859224
3182	0.2280538601
3183	0.2280311473
3184	0.2279367309
3185	0.2279133846
3186	0.2278865868
3187	0.2278449541
3188	0.2278303043
3189	0.2278135984
3190	0.2278054917
3191	0.2277653245
3192	0.2277311585
3193	0.2277193596
3194	0.2276701747
3195	0.2276586395
3196	0.2276454649
3197	0.2276103201
3198	0.2275885469
3199	0.2275742407
3200	0.2275688607
3201	0.2275217453
3202	0.2274696543
3203	0.227466611
3204	0.2274500469
3205	0.227421336
3206	0.2274056368
3207	0.2273906055
3208	0.2273789721
3209	0.2273598674
3210	0.2273400014
3211	0.2273032166
3212	0.2272851712
3213	0.2272752796
3214	0.2272618266
3215	0.2271868065
3216	0.2271543605
3217	0.2270818141
3218	0.2270630125
3219	0.227046289
3220	0.2270377624
3221	0.2269999609
3222	0.2269813168
3223	0.2269558208
3224	0.226922219
3225	0.2269067113
3226	0.2268869179
3227	0.2268829773
3228	0.2268346053
3229	0.2268287657
3230	0.2268022865
3231	0.2267719057
3232	0.2267526714
3233	0.2267276345
3234	0.2267192377
3235	0.226704949
3236	0.2266879635
3237	0.226664148
3238	0.2266547306
3239	0.2266347868
3240	0.2265648846
3241	0.2265423712
3242	0.2265134744
3243	0.2264899415
3244	0.226468953
3245	0.2264250126
3246	0.2264109735
3247	0.2263930262
3248	0.2263712004
3249	0.2263637576
3250	0.2263489515
3251	0.2263380119
3252	0.2263164514
3253	0.2262865041
3254	0.2262526854
3255	0.2262303894
3256	0.2261793106
3257	0.2261566843
3258	0.226122285
3259	0.2260304505
3260	0.2260167766
3261	0.2259935098
3262	0.2259848525
3263	0.2259301587
3264	0.2259270691
3265	0.2258999838
3266	0.2258639001
3267	0.2258631777
3268	0.2258471211
3269	0.2258174735
3270	0.2258134417
3271	0.2257970953
3272	0.2257528594
3273	0.2257236241
3274	0.2257078754
3275	0.2256997426
3276	0.2256867562
3277	0.2256626521
3278	0.2256360952
3279	0.2256068686
3280	0.225577332
3281	0.225568701
3282	0.2255546127
3283	0.2255194767
3284	0.2254728062
3285	0.2254598364
3286	0.2254339141
3287	0.2254010311
3288	0.2253329775
3289	0.2253149322
3290	0.2252889836
3291	0.2252431907
3292	0.2252392953
3293	0.2251112296
3294	0.2250743623
3295	0.2250283462
3296	0.2249957658
3297	0.2249798311
3298	0.2249573911
3299	0.2249562836
3300	0.2249399052
3301	0.2249158022
3302	0.2248343184
3303	0.2248172907
3304	0.2247918681
3305	0.2247800317
3306	0.2246979442
3307	0.2246679022
3308	0.2246305368
3309	0.2245715231
3310	0.224560959
3311	0.2245573524
3312	0.2245351515
3313	0.2245138146
3314	0.2244892322
3315	0.2244626824
3316	0.224419592
3317	0.2243925729
3318	0.2243777572
3319	0.2243507705
3320	0.2243461586
3321	0.2243418725
3322	0.2242805674
3323	0.2242480148
3324	0.2242070703
3325	0.224168204
3326	0.2241490329
3327	0.2241308405
3328	0.2241179688
3329	0.2241046697
3330	0.2240536219
3331	0.2240044072
3332	0.2239832532
3333	0.2239712549
3334	0.2239679888
3335	0.2239640704
3336	0.2239416938
3337	0.223932804
3338	0.2238741167
3339	0.223849041
3340	0.2238290436
3341	0.2237543055
3342	0.2237247921
3343	0.2236689298
3344	0.2236491214
3345	0.2236079551
3346	0.2235933466
3347	0.2235662122
3348	0.2235543532
3349	0.2235355416
3350	0.2235223236
3351	0.2235103254
3352	0.2234773893
3353	0.2234558006
3354	0.2234265136
3355	0.2233956739
3356	0.223362383
3357	0.2233142612
3358	0.223285349
3359	0.2232482453
3360	0.2232184646
3361	0.2232002602
3362	0.2231954912
3363	0.2231267682
3364	0.2230832481
3365	0.2230392987
3366	0.2230196598
3367	0.222946604
3368	0.2228914943
3369	0.2228755907
3370	0.2228577684
3371	0.222830186
3372	0.2227751891
3373	0.2227403814
3374	0.2227049118
3375	0.2226889546
3376	0.2226864146
3377	0.2226537184
3378	0.2226230539
3379	0.2225859522
3380	0.2225740615
3381	0.2225464328
3382	0.2225423983
3383	0.2225096301
3384	0.2224665209
3385	0.2224618201
3386	0.2224480041
3387	0.2224430567
3388	0.2224197424
3389	0.2223785235
3390	0.2223590387
3391	0.2223468366
3392	0.2223059249
3393	0.2222891708
3394	0.2222655558
3395	0.222245647
3396	0.2222140537
3397	0.2221881344
3398	0.2221373402
3399	0.2221213413
3400	0.22210064
3401	0.2220868967
3402	0.2220630211
3403	0.2220303204
3404	0.222023584
3405	0.2219752502
3406	0.2219562876
3407	0.2219360987
3408	0.2219081518
3409	0.2219023023
3410	0.2218584512
3411	0.2217768214
3412	0.2217647047
3413	0.2217516167
3414	0.221722435
3415	0.2216908246
3416	0.221656759
3417	0.2216318077
3418	0.2215989802
3419	0.2215698084
3420	0.2215438402
3421	0.221535731
3422	0.2215204886
3423	0.2214331701
3424	0.2214153359
3425	0.2213590828
3426	0.2213183787
3427	0.2212831127
3428	0.221268516
3429	0.2212547514
3430	0.2212460673
3431	0.2212307825
3432	0.2212060104
3433	0.2211808339
3434	0.2211717053
3435	0.221137762
3436	0.2211180231
3437	0.2211050632
3438	0.2210709074
3439	0.2210526872
3440	0.2210447138
3441	0.2209902065
3442	0.2209777235
3443	0.2209609271
3444	0.2209482052
3445	0.2209054051
3446	0.2208817051
3447	0.2208459341
3448	0.2208334925
3449	0.2207965743
3450	0.2207723774
3451	0.2207247898
3452	0.220710938
3453	0.2206825436
3454	0.2206637404
3455	0.220646186
3456	0.2206356927
3457	0.2206034182
3458	0.2205920247
3459	0.2205916854
3460	0.2205570945
3461	0.2205419201
3462	0.2205280721
3463	0.2205138573
3464	0.2204440441
3465	0.2204316593
3466	0.2203945344
3467	0.2203897315
3468	0.2203767036
3469	0.2203607939
3470	0.2203396654
3471	0.2203282182
3472	0.2202603429
3473	0.2202163584
3474	0.2201789931
3475	0.22014315
3476	0.2201136461
3477	0.2200974386
3478	0.2200656199
3479	0.2200301856
3480	0.2200191849
3481	0.2200133689
3482	0.219985519
3483	0.2199709396
3484	0.2199614954
3485	0.2198690524
3486	0.2198601618
3487	0.2198193179
3488	0.2198069658
3489	0.2197924569
3490	0.219777152
3491	0.2197709031
3492	0.2197608893
3493	0.2197507539
3494	0.2197161652
3495	0.2197023349
3496	0.2196878765
3497	0.2196555879
3498	0.219651899
3499	0.2196052896
3500	0.2195734987
3501	0.2195622968
3502	0.2195435971
3503	0.2195244858
3504	0.2195013354
3505	0.2194815499
3506	0.2194555096
3507	0.2194360482
3508	0.2194120054
3509	0.2193559754
3510	0.219289971
3511	0.2192657405
3512	0.2192494025
3513	0.2192409608
3514	0.2191991168
3515	0.219182831
3516	0.2191676683
3517	0.2191374261
3518	0.2191212397
3519	0.2191087423
3520	0.2190983795
3521	0.2190435246
3522	0.2190249294
3523	0.2189716434
3524	0.2189357903
3525	0.2188941975
3526	0.2188447166
3527	0.2188373516
3528	0.218824536
3529	0.2188054045
3530	0.2187919412
3531	0.2187756647
3532	0.2187659506
3533	0.2187264668
3534	0.2187007005
3535	0.2186939434
3536	0.2186720956
3537	0.2185706378
3538	0.2185290001
3539	0.2184636663
3540	0.2184453211
3541	0.2184303519
3542	0.2184196901
3543	0.2184087457
3544	0.2183883765
3545	0.2183787627
3546	0.2183587878
3547	0.2183374108
3548	0.2183279314
3549	0.2182975394
3550	0.2182493983
3551	0.2182339501
3552	0.2182075873
3553	0.2181975412
3554	0.2181518368
3555	0.2181058786
3556	0.2180627056
3557	0.2180462746
3558	0.2180371072
3559	0.2180108989
3560	0.2179973717
3561	0.2179458621
3562	0.2179295756
3563	0.2179099064
3564	0.2178896024
3565	0.2178604946
3566	0.2178388523
3567	0.2177788091
3568	0.2177602453
3569	0.2177547443
3570	0.2177457703
3571	0.2177445727
3572	0.2177208386
3573	0.2177044053
3574	0.2176949871
3575	0.2176733816
3576	0.2176626772
3577	0.2176387938
3578	0.2176170413
3579	0.2175880489
3580	0.2175327638
3581	0.217488707
3582	0.2174234426
3583	0.2173778056
3584	0.2172572505
3585	0.2172399708
3586	0.2172338035
3587	0.2171964419
3588	0.2171817257
3589	0.2171059568
3590	0.2170570876
3591	0.2170261512
3592	0.2169860695
3593	0.2169450668
3594	0.2169280928
3595	0.2169016563
3596	0.2168668808
3597	0.2168132921
3598	0.2167824897
3599	0.2167605658
3600	0.2167486166
3601	0.2167002697
3602	0.2166486916
3603	0.2166324026
3604	0.2166116942
3605	0.2166020446
3606	0.2165898444
3607	0.2165636882
3608	0.2165511593
3609	0.2165141035
3610	0.2164803864
3611	0.2164714846
3612	0.2164473896
3613	0.2164373917
3614	0.2163865804
3615	0.2163555087
3616	0.2163480258
3617	0.2163333726
3618	0.2162914208
3619	0.2162595664
3620	0.2162273646
3621	0.2162027596
3622	0.2161646271
3623	0.2161251345
3624	0.2160909716
3625	0.2160744179
3626	0.2160201476
3627	0.2159942972
3628	0.2159523284
3629	0.2159269161
3630	0.2158964826
3631	0.2158558065
3632	0.2158116087
3633	0.2157975483
3634	0.2157350481
3635	0.2157239179
3636	0.2156886447
3637	0.2156417134
3638	0.2156196698
3639	0.2155931991
3640	0.2155833945
3641	0.2155376231
3642	0.2155268479
3643	0.2155127483
3644	0.2155001972
3645	0.2154940636
3646	0.2154601281
3647	0.2154541992
3648	0.2154366971
3649	0.2154257362
3650	0.2154206372
3651	0.2154044258
3652	0.2154003565
3653	0.2153651481
3654	0.2153304968
3655	0.2152935878
3656	0.2152862188
3657	0.2152681981
3658	0.2152640131
3659	0.2152567196
3660	0.2152475352
3661	0.2152260024
3662	0.2152101556
3663	0.2151756273
3664	0.2151482664
3665	0.2151022977
3666	0.2150757822
3667	0.2150587507
3668	0.2150194838
3669	0.2149998264
3670	0.2149044208
3671	0.2148726033
3672	0.2148435024
3673	0.2148214046
3674	0.2147637409
3675	0.2147483258
3676	0.2147270935
3677	0.2147114416
3678	0.2146858283
3679	0.2145995464
3680	0.2145811628
3681	0.2145646159
3682	0.2145484873
3683	0.2144963839
3684	0.2144820292
3685	0.2144576351
3686	0.2144434284
3687	0.2144215652
3688	0.2144134607
3689	0.2143994072
3690	0.2143722833
3691	0.2143602989
3692	0.2143317326
3693	0.2143079814
3694	0.2142637065
3695	0.2142466145
3696	0.2142172196
3697	0.2142099769
3698	0.2141789789
3699	0.2141474682
3700	0.2141277787
3701	0.2141172093
3702	0.2140953892
3703	0.2140812364
3704	0.2140703138
3705	0.2140200198
3706	0.2140112294
3707	0.2139858938
3708	0.2139423068
3709	0.2139029906
3710	0.2138853217
3711	0.2138682872
3712	0.2138497638
3713	0.2138396838
3714	0.2138118075
3715	0.213801047
3716	0.2137385615
3717	0.2137058461
3718	0.2136962235
3719	0.2136732593
3720	0.2136420723
3721	0.213576196
3722	0.2135574143
3723	0.2134988399
3724	0.213482994
3725	0.2134696799
3726	0.2134539199
3727	0.2134241601
3728	0.2134080371
3729	0.2133725556
3730	0.2133415313
3731	0.2133222032
3732	0.2132476764
3733	0.2132102171
3734	0.2132034484
3735	0.2131961817
3736	0.2131570762
3737	0.2131427106
3738	0.2131265917
3739	0.213082804
3740	0.213068017
3741	0.2130516748
3742	0.2130353235
3743	0.2130218347
3744	0.2130101073
3745	0.213006612
3746	0.2129660844
3747	0.2129492243
3748	0.2129269655
3749	0.212883967
3750	0.2128509483
3751	0.2128197236
3752	0.2127986351
3753	0.2127936365
3754	0.2127346914
3755	0.2126682694
3756	0.212657248
3757	0.2126326647
3758	0.2125976665
3759	0.2125884986
3760	0.2125806142
3761	0.212523861
3762	0.2125128652
3763	0.2124817187
3764	0.2124409651
3765	0.2123927909
3766	0.2123552239
3767	0.2123350377
3768	0.21232118
3769	0.2122943813
3770	0.2122457164
3771	0.2121499301
3772	0.2121458867
3773	0.2120995126
3774	0.2120930875
3775	0.2120759552
3776	0.2120608643
3777	0.2120478412
3778	0.2120416729
3779	0.2120162636
3780	0.2120008745
3781	0.2119920506
3782	0.2119756688
3783	0.2119584237
3784	0.2119189775
3785	0.2118951445
3786	0.2118552469
3787	0.2117928861
3788	0.2117767447
3789	0.2117596996
3790	0.2117403151
3791	0.2117030151
3792	0.2116838335
3793	0.2116746545
3794	0.2116397731
3795	0.2116022276
3796	0.2115940163
3797	0.2115911495
3798	0.2115588809
3799	0.2115547255
3800	0.2115264668
3801	0.2115154118
3802	0.2115031727
3803	0.2114807535
3804	0.2114697476
3805	0.211455441
3806	0.2114122957
3807	0.2114040206
3808	0.211391758
3809	0.2113729972
3810	0.2113723269
3811	0.2113611142
3812	0.2113514763
3813	0.2113355595
3814	0.2113242162
3815	0.2112981287
3816	0.2112722485
3817	0.2112321218
3818	0.2112052676
3819	0.2111853034
3820	0.2111706684
3821	0.211151637
3822	0.2111458837
3823	0.2110725247
3824	0.2110267166
3825	0.2109826863
3826	0.2109462904
3827	0.2109226578
3828	0.2109096266
3829	0.2108597078
3830	0.2108423939
3831	0.2108228464
3832	0.2108151533
3833	0.2108045966
3834	0.2107826898
3835	0.2107735335
3836	0.210761011
3837	0.2107599471
3838	0.2107335297
3839	0.2107151586
3840	0.2106972623
3841	0.2106896125
3842	0.2106533435
3843	0.2106078121
3844	0.2105974209
3845	0.2105735038
3846	0.210540402
3847	0.2105307866
3848	0.210518176
3849	0.2104846813
3850	0.21047612
3851	0.2104648383
3852	0.2104557843
3853	0.2104083296
3854	0.2103923141
3855	0.2103682919
3856	0.2103431026
3857	0.2103054724
3858	0.2102844438
3859	0.2102618956
3860	0.2102001277
3861	0.2101936403
3862	0.21018038
3863	0.2101633208
3864	0.2101398939
3865	0.2101327885
3866	0.2100745068
3867	0.2100508888
3868	0.2100053442
3869	0.2099693263
3870	0.2099562609
3871	0.2099158361
3872	0.2099053688
3873	0.2098799449
3874	0.209822636
3875	0.209789183
3876	0.2097722185
3877	0.2097610934
3878	0.2097222921
3879	0.2097077805
3880	0.2096868898
3881	0.2096738008
3882	0.2096555722
3883	0.209615197
3884	0.2095728618
3885	0.2095525787
3886	0.2095279566
3887	0.2095264988
3888	0.2095051263
3889	0.2094631373
3890	0.2094513155
3891	0.2094285988
3892	0.2094225348
3893	0.2093852559
3894	0.2093153739
3895	0.2092711225
3896	0.209261696
3897	0.2092471145
3898	0.2092429594
3899	0.2092151024
3900	0.2091899883
3901	0.2091833013
3902	0.2091753886
3903	0.2091115645
3904	0.2091038336
3905	0.2090832839
3906	0.2090696381
3907	0.2090357448
3908	0.2090258921
3909	0.2090076102
3910	0.2089955845
3911	0.2089709093
3912	0.2089631277
3913	0.2089536031
3914	0.2089476728
3915	0.2089366448
3916	0.2089206148
3917	0.2088837979
3918	0.2088677398
3919	0.2088338387
3920	0.2088307535
3921	0.2088140887
3922	0.2088068855
3923	0.2087766255
3924	0.2087659977
3925	0.2087362385
3926	0.2087177107
3927	0.2086989126
3928	0.2086861561
3929	0.2086676365
3930	0.2086606254
3931	0.2086306629
3932	0.208607469
3933	0.208595991
3934	0.2085434045
3935	0.2085021643
3936	0.20847876
3937	0.2084522203
3938	0.2083840764
3939	0.2083724121
3940	0.2083549704
3941	0.2083320873
3942	0.2083148984
3943	0.2083042127
3944	0.2082800193
3945	0.2082604982
3946	0.2082409036
3947	0.2082342605
3948	0.2081869815
3949	0.2081598701
3950	0.2081430141
3951	0.2081365304
3952	0.2081162953
3953	0.2081032158
3954	0.208090723
3955	0.208059711
3956	0.2080031134
3957	0.2079880979
3958	0.2079707892
3959	0.2079587872
3960	0.2079396889
3961	0.2079130509
3962	0.207895227
3963	0.2078776224
3964	0.2078467708
3965	0.2078372302
3966	0.2078143552
3967	0.2077782549
3968	0.2077343211
3969	0.2077117899
3970	0.2077073855
3971	0.2076922651
3972	0.2076620073
3973	0.2076320646
3974	0.2076230157
3975	0.2076115878
3976	0.2075896353
3977	0.2075866082
3978	0.2075553501
3979	0.2075213406
3980	0.2074672134
3981	0.207462206
3982	0.20743349
3983	0.2074174143
3984	0.2074041592
3985	0.2073600039
3986	0.2073233137
3987	0.20728772
3988	0.2072722404
3989	0.2072506563
3990	0.2072132508
3991	0.2071894652
3992	0.2071851527
3993	0.2071652684
3994	0.2071414693
3995	0.2071256088
3996	0.2070796035
3997	0.2070591068
3998	0.2070312112
3999	0.207022951
